seqnames	start	end	strand	gene_id	symbol
chr9	18323021	18397538	-	72560	Naalad2
chr9	18404418	18411502	+	546118	Ubtfl1
chr9	18430615	18446316	+	234988	Mbd3l2
chr9	18454054	18473559	-	72230	Zfp558
chr9	18478395	18485292	+	73503	Mbd3l1
chr9	18754692	18755633	-	18322	Olfr24
chr9	18815354	18816292	-	258598	Olfr828
chr9	18856627	18857592	+	259070	Olfr829
chr9	18875329	18876276	+	258559	Olfr830
chr9	18944650	18945588	+	258075	Olfr832
chr9	18987990	18988928	+	258074	Olfr834
chr9	19035125	19036060	+	257872	Olfr835
chr9	19120957	19121911	+	258557	Olfr836
chr9	19136928	19137967	+	258558	Olfr837
chr9	19248357	19249463	-	258560	Olfr843
chr9	19338459	19339400	+	258249	Olfr845
chr9	19360415	19361356	-	258279	Olfr846
chr9	19374941	19375879	-	258518	Olfr847
chr9	19440915	19441853	+	258520	Olfr849
chr9	19477301	19478248	-	258516	Olfr850
chr9	19496750	19497688	+	258907	Olfr851
chr9	19537011	19537928	-	258908	Olfr853
chr9	19566435	19567382	-	258515	Olfr854
chr9	19584511	19585502	+	258517	Olfr855
chr9	19622091	19649731	+	244713	Zfp317
chr9	19657039	19658680	-	624341	Olfr856-ps1
chr9	19712829	19713758	+	257963	Olfr857
chr9	19780283	19784064	+	18358	Olfr58
chr9	19808320	19809249	+	258519	Olfr859
chr9	19845623	19849747	-	258521	Olfr860
chr9	19883383	19884303	-	258555	Olfr862
chr9	19917229	19922510	+	258336	Olfr77
chr9	20026959	20028035	-	258551	Olfr866
chr9	20054466	20055461	-	257898	Olfr867
chr9	20098626	20101690	+	258552	Olfr868
chr9	20129120	20138089	+	258550	Olfr869
chr9	20170634	20171569	-	57251	Olfr870
chr9	20212207	20213353	+	258905	Olfr871
chr9	20237162	20260913	+	258553	Olfr872
chr9	20282351	20286648	+	258822	Olfr39
chr9	20300211	20301170	+	258554	Olfr873
chr9	20313892	20336094	-	18315	Olfr18
chr9	20345136	20385158	-	434377	Zfp560
chr9	20428318	20475033	-	22688	Zfp26
chr9	20468549	20492746	-	235028	Zfp426
chr9	20495068	20521419	-	77519	Zfp266
chr9	20581328	20595193	+	244721	Zfp846
chr9	20607475	20617271	+	66662	Fbxl12os
chr9	20637749	20644767	-	30843	Fbxl12
chr9	20643318	20646790	+	66177	Ubl5
chr9	20652130	20666584	+	23988	Pin1
chr9	20667986	20728214	-	244723	Olfm2
chr9	20770057	20815067	-	53867	Col5a3
chr9	20818504	20826163	+	235033	Rdh8
chr9	20868642	20874307	+	319278	A230050P20Rik
chr9	20873809	20879710	-	70726	Angptl6
chr9	20888175	20892179	+	235036	Ppan
chr9	20894349	20898590	-	53356	Eif3g
chr9	20907206	20959888	-	13433	Dnmt1
chr9	20914090	20914164	-	102466802	Mir7081
chr9	20965952	20976793	-	14739	S1pr2
chr9	21002737	21008839	+	66163	Mrpl4
chr9	21015960	21028797	+	15894	Icam1
chr9	21029373	21030531	+	78369	Icam4
chr9	21032038	21039036	+	15898	Icam5
chr9	21032251	21032328	-	100316681	Mir1900
chr9	21062393	21075496	-	100009600	Zglp1
chr9	21066940	21073514	-	68165	Fdx1l
chr9	21066940	21092008	-	100568458	Gm38431
chr9	21073075	21092008	-	71766	Raver1
chr9	21075497	21075588	-	102465656	Mir7082
chr9	21104068	21131275	-	54721	Tyk2
chr9	21138541	21149906	-	12539	Cdc37
chr9	21165714	21213248	+	18577	Pde4a
chr9	21229730	21239332	-	50868	Keap1
chr9	21242917	21248443	-	94226	S1pr5
chr9	21265285	21274837	+	235040	Atg4d
chr9	21273457	21287969	-	215194	Kri1
chr9	21288463	21291209	-	12581	Cdkn2d
chr9	21295457	21312333	-	11768	Ap1m2
chr9	21320719	21355028	+	68682	Slc44a2
chr9	21367871	21405363	+	16201	Ilf3
chr9	21405242	21411720	-	330902	Gm16853
chr9	21411837	21420279	+	60507	Qtrt1
chr9	21424908	21507759	+	13430	Dnm2
chr9	21496495	21496564	-	387194	Mir199a-1
chr9	21507380	21510234	-	17083	Tmed1
chr9	21526177	21545331	+	382062	AB124611
chr9	21546894	21589467	+	59035	Carm1
chr9	21588682	21592831	-	74766	Yipf2
chr9	21592722	21595970	+	69773	Timm29
chr9	21607077	21608329	-	666043	Gm7904
chr9	21613444	21613576	-	100316714	Mir1946b
chr9	21616169	21704230	+	20586	Smarca4
chr9	21723576	21749919	+	16835	Ldlr
chr9	21755442	21760286	-	67629	Spc24
chr9	21766773	21798546	-	235041	Kank2
chr9	21800180	21852635	-	319899	Dock6
chr9	21809941	21810000	-	102465657	Mir7083
chr9	21835510	21837347	+	624219	Angptl8
chr9	21907492	21918183	-	19340	Rab3d
chr9	21921009	21927535	-	235043	Tmem205
chr9	21927471	21935872	+	67119	Ccdc159
chr9	21937010	21948907	+	235044	Plppr2
chr9	21955284	21956006	-	100049077	Gm45914
chr9	21955753	21958270	+	66962	Swsap1
chr9	21958899	21963576	-	13857	Epor
chr9	21971004	21989453	-	71746	Rgl3
chr9	21989871	22002634	-	77609	Ccdc151
chr9	22002988	22014245	+	19089	Prkcsh
chr9	22015005	22052023	-	15571	Elavl3
chr9	22055411	22071376	-	319601	Zfp653
chr9	22071002	22086131	+	100503652	Gm16845
chr9	22072246	22085427	-	26940	Ecsit
chr9	22099253	22109221	+	12797	Cnn1
chr9	22112989	22117169	-	66126	Elof1
chr9	22113944	22114013	-	102466221	Mir7084
chr9	22126727	22135746	-	11433	Acp5
chr9	22156846	22158355	+	66268	Pigyl
chr9	22188166	22202123	+	619310	Zfp872
chr9	22206786	22213860	-	69862	1810064F22Rik
chr9	22225703	22243354	+	235047	Zfp809
chr9	22247430	22259895	-	235048	Zfp599
chr9	22276748	22307638	-	235050	Zfp810
chr9	22330132	22330690	-	625603	Gm6607
chr9	22331214	22389206	-	68743	Anln
chr9	22411577	22444681	+	68283	9530077C05Rik
chr9	22448311	22468356	-	55934	Rp9
chr9	22475715	22888280	+	319845	Bbs9
chr9	23223076	23485215	+	73230	Bmper
chr9	24098018	24316398	+	319239	Npsr1
chr9	24411778	24503140	-	244745	Dpy19l1
chr9	24557048	24696293	-	320752	Dpy19l2
chr9	24625185	24625828	+	235067	Cypt4
chr9	24720812	24774303	-	57246	Tbx20
chr9	25108130	25151781	-	80517	Herpud2
chr9	25252439	25308571	+	235072	Sept7
chr9	25481597	25604110	+	67484	Eepd1
chr9	26733808	26763097	+	76898	B3gat1
chr9	26763044	26806468	-	244757	Glb1l2
chr9	26817953	26860823	-	70893	Glb1l3
chr9	26879567	26923081	-	382064	Gm1110
chr9	26974138	26999549	-	66948	Acad8
chr9	26999677	27007334	+	77862	Thyn1
chr9	27004502	27030094	-	69091	Vps26b
chr9	27030175	27095315	+	78658	Ncapd3
chr9	27097384	27155421	-	83964	Jam3
chr9	27299104	27357549	+	235086	Igsf9b
chr9	27396807	27401711	+	75469	Spata19
chr9	27791269	28925058	+	330908	Opcml
chr9	28995964	29963129	-	235106	Ntm
chr9	30427329	30466726	+	102607	Snx19
chr9	30899155	30922452	-	235130	Adamts15
chr9	30942562	30963838	+	30806	Adamts8
chr9	31030644	31075885	+	235132	Zbtb44
chr9	31088590	31131799	-	19143	St14
chr9	31149557	31211815	-	11804	Aplp2
chr9	31271401	31275385	+	638580	Gm7244
chr9	31280588	31378543	+	382066	Prdm10
chr9	31386192	31421333	+	235134	Nfrkb
chr9	31426196	31464238	-	235135	Tmem45b
chr9	31846044	31913285	-	12023	Barx2
chr9	32116136	32265511	+	330914	Arhgap32
chr9	32314783	32344237	-	16521	Kcnj5
chr9	32372418	32399197	+	56379	Kcnj1
chr9	32422204	32541452	-	14247	Fli1
chr9	32636221	32757820	+	23871	Ets1
chr9	32904069	32928966	-	330917	Gm27162
chr9	34042371	34059019	+	77119	7630403G23Rik
chr9	34486126	35036307	+	67703	Kirrel3
chr9	35046579	35116810	-	20443	St3gal4
chr9	35116728	35130922	+	78934	4930581F22Rik
chr9	35124414	35175987	-	69305	Dcps
chr9	35184391	35200291	-	117149	Tirap
chr9	35204208	35211055	-	235169	Foxred1
chr9	35211203	35217003	+	67398	Srpr
chr9	35216965	35267805	-	109229	Fam118b
chr9	35267881	35275957	+	71989	Rpusd4
chr9	35281105	35285423	+	71133	4933422A05Rik
chr9	35421124	35507652	+	57810	Cdon
chr9	35541848	35558470	-	30959	Ddx25
chr9	35558595	35567400	+	67049	Pus3
chr9	35560821	35570069	-	76832	Hyls1
chr9	35570284	35690318	+	330921	Pate2
chr9	35607093	35611885	-	56872	Pate4
chr9	35645113	35648202	-	100312956	Pate3
chr9	35685079	35687371	-	100312987	Pate1
chr9	35741049	35742252	+	100312949	Gm17677
chr9	35776524	35790112	-	100312986	Gm17727
chr9	35788050	35790112	-	68171	D730048I06Rik
chr9	35838329	35844150	-	77080	9230110F15Rik
chr9	35848545	35849880	-	100041605	Gm3428
chr9	36119934	36128779	-	546123	Gm5916
chr9	36134287	36135630	-	100041618	Gm3434
chr9	36431884	36434938	+	639025	Gm7257
chr9	36475638	36477180	+	671003	Gm9513
chr9	36532403	36541963	-	434396	Gm5615
chr9	36581278	36582635	-	100312948	Gm17689
chr9	36635754	36638602	-	235973	A630095E13Rik
chr9	36668856	36693189	-	75567	1700027I24Rik
chr9	36693220	36698837	+	11451	Acrv1
chr9	36708482	36726658	-	12649	Chek1
chr9	36732413	36767578	-	16430	Stt3a
chr9	36779153	36797393	-	13663	Ei24
chr9	36832684	36878640	+	235180	Fez1
chr9	36890979	37147322	-	208076	Pknox2
chr9	37208223	37223228	+	66279	Tmem218
chr9	37229149	37255738	-	56857	Slc37a2
chr9	37275835	37348392	-	245902	Ccdc15
chr9	37367606	37386572	+	72927	Hepacam
chr9	37401897	37414023	+	74144	Robo4
chr9	37416045	37433175	-	19649	Robo3
chr9	37489321	37524165	+	235184	Msantd2
chr9	37528089	37538319	+	69524	Esam
chr9	37539255	37544205	+	57276	Vsig2
chr9	37544493	37552745	-	64011	Nrgn
chr9	37603294	37613721	-	20686	Spa17
chr9	37613847	37648318	+	22619	Siae
chr9	37649182	37657312	-	21376	Tbrg1
chr9	37659902	37669222	-	208098	Panx3
chr9	37711348	37712280	-	80706	Olfr160
chr9	37729977	37731061	-	406176	Olfr151
chr9	37746136	37747068	+	258882	Olfr874
chr9	37772637	37773640	+	258744	Olfr875
chr9	37803889	37804936	+	258883	Olfr876
chr9	37854820	37855755	+	258412	Olfr877
chr9	37897406	37898338	+	258310	Olfr145
chr9	37918548	37919612	+	258794	Olfr878
chr9	37992492	37993439	+	258413	Olfr881
chr9	38025808	38026737	+	258414	Olfr883
chr9	38047224	38048153	+	257996	Olfr884
chr9	38061322	38062251	+	257885	Olfr885
chr9	38084838	38085767	+	258415	Olfr887
chr9	38108688	38109632	+	258416	Olfr888
chr9	38115798	38116727	+	258475	Olfr889
chr9	38143137	38144081	+	258474	Olfr890
chr9	38179871	38180821	-	258471	Olfr891
chr9	38209052	38209993	+	258333	Olfr893
chr9	38218818	38219766	+	258868	Olfr894
chr9	38253419	38254360	+	258802	Olfr143
chr9	38268515	38269465	+	258875	Olfr895
chr9	38329492	38330559	+	18323	Olfr25
chr9	38349085	38350035	+	258871	Olfr898
chr9	38367548	38368543	+	258472	Olfr899
chr9	38377883	38378833	+	258874	Olfr900
chr9	38401711	38403829	+	258869	Olfr147
chr9	38430284	38431219	+	258028	Olfr901
chr9	38448792	38449847	+	258798	Olfr902
chr9	38464043	38464975	+	258797	Olfr904
chr9	38472749	38473681	+	258800	Olfr905
chr9	38488031	38488966	+	258799	Olfr906
chr9	38498671	38499603	+	258801	Olfr907
chr9	38523730	38524669	+	258873	Olfr911-ps1
chr9	38537882	38539829	+	258807	Olfr910
chr9	38580244	38582211	+	258806	Olfr912
chr9	38592803	38595161	+	258225	Olfr913
chr9	38606467	38607417	+	258782	Olfr914
chr9	38657458	38658390	-	258780	Olfr916
chr9	38664913	38665842	-	258183	Olfr917
chr9	38672504	38673481	-	258372	Olfr918
chr9	38697429	38698376	-	258432	Olfr919
chr9	38718268	38743337	+	67776	Vwa5a
chr9	38752796	38756863	+	258783	Olfr920
chr9	38773088	38776354	+	258778	Olfr921
chr9	38815408	38816539	+	258777	Olfr922
chr9	38827615	38828682	+	258812	Olfr923
chr9	38848116	38849042	+	404322	Olfr924
chr9	38855060	38855990	+	18324	Olfr26
chr9	38877178	38878104	+	258811	Olfr926
chr9	38930173	38931099	+	258269	Olfr930
chr9	38975678	38976604	+	258433	Olfr933
chr9	38982110	38983042	-	258434	Olfr934
chr9	38994507	38995433	-	258741	Olfr935
chr9	39018619	39019539	-	258742	Olfr146
chr9	39046614	39047549	-	100503486	Olfr936
chr9	39059729	39060664	-	258431	Olfr937
chr9	39077796	39078743	-	258430	Olfr938
chr9	39128167	39145072	+	258826	Olfr27
chr9	39166310	39185124	+	258323	Olfr943
chr9	39217359	39218294	+	258500	Olfr944
chr9	39237487	39238431	-	257959	Olfr1537
chr9	39257720	39258679	-	258499	Olfr945
chr9	39287924	39299481	-	257924	Olfr947-ps1
chr9	39318647	39319612	-	257912	Olfr948
chr9	39393793	39394737	+	258046	Olfr951
chr9	39426125	39427069	-	235248	Olfr952
chr9	39461433	39462377	+	258328	Olfr954
chr9	39469780	39470724	-	258242	Olfr955
chr9	39484204	39493988	-	18343	Olfr44
chr9	39510783	39511718	-	258740	Olfr957
chr9	39549931	39550869	-	258327	Olfr958
chr9	39572322	39573257	-	258501	Olfr959
chr9	39587396	39604124	-	244810	AW551984
chr9	39613569	39614501	+	258498	Olfr148
chr9	39623125	39624075	+	258276	Olfr960
chr9	39646728	39647672	+	258497	Olfr961
chr9	39669059	39669994	+	258087	Olfr963
chr9	39701832	39702767	-	235256	Olfr149
chr9	39719229	39720167	+	258165	Olfr965
chr9	39736817	39737755	+	258602	Olfr150
chr9	39750388	39751320	+	258086	Olfr967
chr9	39771772	39772798	-	258605	Olfr968
chr9	39795377	39796312	+	258823	Olfr969
chr9	39819641	39820576	+	258604	Olfr970
chr9	39839436	39840359	+	258607	Olfr971
chr9	39873277	39874221	+	258603	Olfr972
chr9	39909805	39910728	+	258606	Olfr229
chr9	39942262	39943194	+	259111	Olfr974
chr9	39949837	39950769	-	258825	Olfr975
chr9	39954257	39961044	-	258364	Olfr976
chr9	39993812	39994747	+	259109	Olfr978
chr9	40000206	40001250	-	259112	Olfr979
chr9	40005994	40007029	-	259110	Olfr980
chr9	40022395	40023327	+	258283	Olfr981
chr9	40050558	40053025	+	72224	1700001J11Rik
chr9	40074297	40075262	+	258853	Olfr982
chr9	40092017	40093558	-	258824	Olfr983
chr9	40100544	40101488	-	258601	Olfr984
chr9	40126924	40128039	-	258854	Olfr985
chr9	40148122	40150880	+	75667	Tmem225
chr9	40187079	40188094	+	258608	Olfr986
chr9	40192316	40213604	+	80902	Zfp202
chr9	40269216	40291618	+	235281	Scn3b
chr9	40293234	40531383	-	235283	Gramd1b
chr9	40333472	40343337	+	73558	1700110K17Rik
chr9	40685964	40784046	+	71566	Clmp
chr9	40801273	40805199	+	15481	Hspa8
chr9	40874127	40877972	+	244813	Bsx
chr9	40894849	40964112	-	70989	Jhy
chr9	40972798	41004628	-	54698	Crtam
chr9	41013641	41157494	-	72828	Ubash3b
chr9	41206155	41217627	+	78500	1700063D05Rik
chr9	41376526	41615185	+	73144	3110039I08Rik
chr9	41531425	41531504	+	723892	Mir100
chr9	41536716	41536811	+	723965	Mirlet7a-2
chr9	41581926	41582002	+	387236	Mir125b-1
chr9	41968489	42124289	-	20660	Sorl1
chr9	42182238	42209231	-	78194	4930546K05Rik
chr9	42254177	42264300	-	235293	Sc5d
chr9	42329619	42399929	-	21683	Tecta
chr9	42412317	42472226	-	272589	Tbcel
chr9	42520412	42944371	-	110637	Grik4
chr9	42963842	43105718	-	69632	Arhgef12
chr9	43108653	43116570	-	235300	Tmem136
chr9	43123939	43205755	-	18988	Pou2f3
chr9	43221278	43239816	-	102644	Oaf
chr9	43259879	43280075	+	235302	D630033O11Rik
chr9	43310763	43336125	+	72169	Trim29
chr9	43744576	43807461	+	58235	Nectin1
chr9	44043384	44048579	+	21838	Thy1
chr9	44067021	44095627	+	53376	Usp2
chr9	44101770	44109187	+	235312	C1qtnf5
chr9	44101770	44109187	+	259172	Mfrp
chr9	44110781	44113051	-	213211	Rnf26
chr9	44134658	44142726	+	84004	Mcam
chr9	44149262	44234046	-	12402	Cbl
chr9	44240677	44247306	+	270150	Ccdc153
chr9	44247312	44251464	-	170761	Pdzd3
chr9	44252713	44268599	-	270151	Nlrx1
chr9	44273190	44288244	-	192663	Abcg4
chr9	44295673	44305671	-	102423	Hinfp
chr9	44309237	44320282	-	71764	C2cd2l
chr9	44326845	44333600	+	13478	Dpagt1
chr9	44334715	44336077	+	15270	H2afx
chr9	44336348	44344228	-	15288	Hmbs
chr9	44348105	44361670	-	71732	Vps11
chr9	44379490	44392369	+	12282	Hyou1
chr9	44396927	44402968	+	14385	Slc37a4
chr9	44400423	44400488	+	102465658	Mir7085
chr9	44403759	44407548	-	60409	Trappc4
chr9	44407714	44410406	+	75617	Rps25
chr9	44410163	44418007	-	382073	Ccdc84
chr9	44434234	44440868	-	382074	Foxr1
chr9	44452715	44454767	-	22269	Upk2
chr9	44483113	44510423	+	80288	Bcl9l
chr9	44511787	44526440	-	12145	Cxcr5
chr9	44604892	44640731	+	13209	Ddx6
chr9	44673233	44686305	+	58866	Treh
chr9	44686308	44735198	-	102693	Phldb1
chr9	44742143	44767808	-	213827	Arcn1
chr9	44773009	44792714	+	76568	Ift46
chr9	44793779	44799242	-	71687	Tmem25
chr9	44799400	44802951	-	192653	Ttc36
chr9	44803355	44881274	-	214162	Kmt2a
chr9	44913248	44920742	-	27425	Atp5l
chr9	44923127	44965600	-	140630	Ube4a
chr9	44969572	44980431	-	12502	Cd3g
chr9	44981786	44987052	+	12500	Cd3d
chr9	44998743	45009590	-	12501	Cd3e
chr9	45042344	45054043	+	14012	Mpzl2
chr9	45055181	45075042	+	319742	Mpzl3
chr9	45079183	45108531	+	270152	Jaml
chr9	45107176	45135606	-	100038468	Gm10684
chr9	45117876	45130070	+	72821	Scn2b
chr9	45139042	45154061	+	399548	Scn4b
chr9	45172726	45204075	-	214523	Tmprss4
chr9	45182015	45249989	+	408059	BC049352
chr9	45253837	45269149	-	16154	Il10ra
chr9	45266643	45266707	-	102466803	Mir7086
chr9	45318266	45322079	-	72229	1700003G13Rik
chr9	45319100	45347581	+	214531	Tmprss13
chr9	45370185	45396159	+	59095	Fxyd6
chr9	45399709	45410278	+	11936	Fxyd2
chr9	45416626	45431232	-	74602	4833428L15Rik
chr9	45426628	45753713	+	114873	Dscaml1
chr9	45766946	45828638	-	214552	Cep164
chr9	45838545	45862484	+	23821	Bace1
chr9	45862415	45906911	-	235315	Rnf214
chr9	45906569	45929723	+	18554	Pcsk7
chr9	45929628	45936058	-	21345	Tagln
chr9	45937857	45955249	-	214597	Sidt2
chr9	45939521	45939590	-	102465659	Mir7087
chr9	45965311	45984871	-	18475	Pafah1b2
chr9	46012820	46224194	+	70661	Sik3
chr9	46228630	46230469	+	11806	Apoa1
chr9	46233050	46235636	-	11814	Apoc3
chr9	46240844	46243458	+	11808	Apoa4
chr9	46268608	46271919	+	66113	Apoa5
chr9	46273064	46282643	+	22687	Zpr1
chr9	46283012	46298783	+	215051	Bud13
chr9	46303361	46319986	-	74361	4931429L15Rik
chr9	46913603	46927366	+	73040	2900052N01Rik
chr9	46998741	47003860	+	215467	Gm4791
chr9	47530170	47853391	+	54725	Cadm1
chr9	47799160	47818208	-	100038460	Gm10677
chr9	48162014	48400025	+	244853	Nxpe4
chr9	48318004	48340898	-	78252	Nxpe2
chr9	48454344	48454727	+	667933	Gm8884
chr9	48468514	48480611	-	104444	Rexo2
chr9	48488697	48495330	-	67010	Rbm7
chr9	48495343	48495975	+	434402	Gm5617
chr9	48591877	48605123	-	18113	Nnmt
chr9	48654297	48836222	-	235320	Zbtb16
chr9	48899213	48911099	-	15561	Htr3a
chr9	48935008	48964990	-	57014	Htr3b
chr9	48985385	49042517	+	235323	Usp28
chr9	49055581	49078773	+	26951	Zw10
chr9	49081260	49117587	+	80893	Tmprss5
chr9	49250531	49280594	+	235327	Gm4894
chr9	49340662	49407214	+	13489	Drd2
chr9	49415222	49427021	-	244859	Ankk1
chr9	49436961	49486225	-	235330	Ttc12
chr9	49502129	49799393	-	17967	Ncam1
chr9	49518288	49568025	+	100036537	Gm11149
chr9	50232523	50233182	-	71873	2310003N18Rik
chr9	50488799	50504805	-	69631	Plet1os
chr9	50494525	50505639	+	76509	Plet1
chr9	50521617	50528641	-	19286	Pts
chr9	50533087	50555138	-	170752	Bco2
chr9	50554857	50581837	+	16173	Il18
chr9	50557148	50561268	-	66654	Tex12
chr9	50596340	50603849	-	66925	Sdhd
chr9	50603901	50614192	+	30057	Timm8b
chr9	50605240	50617464	-	270156	Nkapd1
chr9	50617321	50625000	+	72614	Pih1d2
chr9	50634633	50659780	-	235339	Dlat
chr9	50662752	50739447	-	330938	Dixdc1
chr9	50739691	50746521	-	66952	2310030G06Rik
chr9	50751072	50752354	-	69253	Hspb2
chr9	50751325	50756636	+	12955	Cryab
chr9	50762828	50768152	-	68721	1110032A03Rik
chr9	50768238	50772670	+	382137	Fdxacb1
chr9	50775225	50843639	+	102580	Alg9
chr9	50856924	50894229	+	73699	Ppp2r1b
chr9	50892801	51009073	-	235344	Sik2
chr9	51056780	51077094	-	244864	Layn
chr9	51081313	51102078	-	235345	4833427G06Rik
chr9	51103034	51103110	-	723932	Mir34c
chr9	51103562	51103645	-	723849	Mir34b
chr9	51105878	51119700	+	56057	Btg4
chr9	51213690	51240079	+	18985	Pou2af1
chr9	51270258	51278554	-	100502940	Colca2
chr9	51289686	51328917	-	69809	1810046K07Rik
chr9	51765352	51853059	+	244867	Arhgap20
chr9	51832814	51875886	-	408028	Arhgap20os
chr9	51914429	51927003	+	74072	4933407I05Rik
chr9	51943023	51963602	-	14148	Fdx1
chr9	52002061	52048705	-	629557	Gm6981
chr9	52047150	52088738	+	19684	Rdx
chr9	52111985	52168572	-	244871	Zc3h12c
chr9	52115623	52115739	+	102465150	Mir6244
chr9	52673032	52679780	-	330941	AI593442
chr9	52679863	52798772	+	382139	Gm1715
chr9	53098454	53248112	-	77591	Ddx10
chr9	53301670	53381158	+	320051	Exph5
chr9	53384023	53401867	+	68304	Kdelc2
chr9	53400805	53400886	-	102466640	Mir130c
chr9	53405286	53432803	+	75311	4930550C14Rik
chr9	53437122	53536671	-	11920	Atm
chr9	53537047	53575627	+	244879	Npat
chr9	53580522	53610350	-	110446	Acat1
chr9	53614582	53670013	-	75717	Cul5
chr9	53684110	53706232	-	270160	Rab39
chr9	53771535	53818161	+	72022	Slc35f2
chr9	53850251	53853849	+	66402	Sln
chr9	53911460	53975301	-	270162	Elmod1
chr9	54025606	54068411	-	244882	Tnfaip8l3
chr9	54165937	54268164	-	13075	Cyp19a1
chr9	54268580	54301570	-	73567	Gldnos
chr9	54286486	54341777	+	235379	Gldn
chr9	54365158	54501626	-	235380	Dmxl2
chr9	54538984	54545020	+	244885	Sh2d7
chr9	54545352	54560079	-	56506	Cib2
chr9	54586511	54604662	+	67834	Idh3a
chr9	54604997	54661885	-	94180	Acsbg1
chr9	54698947	54716317	+	58233	Dnaja4
chr9	54708313	54708381	+	100885845	Mir5710
chr9	54717153	54734549	-	66317	Wdr61
chr9	54764748	54773110	+	12903	Crabp1
chr9	54863755	54912534	+	64602	Ireb2
chr9	54917290	54949924	+	235386	Hykk
chr9	54950244	54950954	-	246735	AY074887
chr9	54950859	54958030	+	26441	Psma4
chr9	54980880	55007779	+	110835	Chrna5
chr9	55011343	55026559	-	110834	Chrna3
chr9	55028156	55048544	-	108015	Chrnb4
chr9	55149369	55207529	+	109161	Ube2q2
chr9	55208935	55224433	+	71999	Fbxo22
chr9	55220222	55283625	-	83961	Nrg4
chr9	55326949	55438344	+	244886	Tmem266
chr9	55454436	55512243	-	110842	Etfa
chr9	55541149	55546178	+	104360	Isl2
chr9	55549883	55938115	-	244891	Scaper
chr9	55962589	55980932	-	75258	4930563M21Rik
chr9	56027636	56031573	+	665005	Gm7444
chr9	56041845	56061882	+	26611	Rcn2
chr9	56089976	56128890	+	19200	Pstpip1
chr9	56131725	56161070	-	56434	Tspan3
chr9	56201126	56418050	-	244895	Peak1
chr9	56418846	56496936	+	66867	Hmg20a
chr9	56618464	56685253	-	235402	Lingo1
chr9	56848659	56864679	-	382075	Odf3l1
chr9	56865104	56899870	+	121021	Cspg4
chr9	56917200	56928371	-	235406	Snx33
chr9	56937500	56938398	+	102462	Imp3
chr9	56950924	56983199	+	66069	Snupn
chr9	56994968	57062808	+	56294	Ptpn9
chr9	57056897	57071966	-	100038566	Gm10658
chr9	57072040	57128368	+	20466	Sin3a
chr9	57075216	57076013	-	72588	2700012I20Rik
chr9	57129982	57131290	-	76794	Man2c1os
chr9	57130777	57142210	+	73744	Man2c1
chr9	57143256	57148212	-	72774	Neil1
