seqnames	start	end	width	strand	gene_id	symbol
chr13	42272153	42323267	51115	+	11215	AKAP11
chr13	42562736	42608013	45278	+	8600	TNFSF11
chr13	42781550	42791549	10000	+	144809	FAM216B
chr13	42810366	42812562	2197	-	103689845	LINC01050
chr13	42842414	42842887	474	-	104355147	LINC00428
chr13	42886388	42992271	105884	-	94240	EPSTI1
chr13	43023203	43114224	91022	+	29103	DNAJC15
chr13	43158631	43159466	836	+	100874159	LINC00400
chr13	43213518	43786908	573391	-	55068	ENOX1
chr13	43458465	43459484	1020	+	100874130	ENOX1-AS2
chr13	43823909	43879727	55819	-	160857	CCDC122
chr13	43879284	44028526	149243	+	144811	LACC1
chr13	43908714	44030461	121748	+	121838	LINC00284
chr13	44106378	44137236	30859	-	105370183	LINC00390
chr13	44110451	44240517	130067	+	101929212	SMIM2-AS1
chr13	44143543	44161257	17715	-	79024	SMIM2
chr13	44146470	44158222	11753	-	100874377	SMIM2-IT1
chr13	44196129	44196200	72	-	102465876	MIR8079
chr13	44373665	44397714	24050	+	387923	SERP2
chr13	44400250	44405984	5735	-	400128	TUSC8
chr13	44432143	44576565	144423	-	8848	TSC22D1
chr13	44575893	44580432	4540	+	641467	TSC22D1-AS1
chr13	44799503	44809630	10128	-	144817	LINC00330
chr13	44939249	45083125	143877	-	26747	NUFIP1
chr13	44989552	45037669	48118	+	55425	GPALPP1
chr13	45120515	45284909	164395	+	2963	GTF2F2
chr13	45333471	45341370	7900	-	7178	TPT1
chr13	45337480	45337609	130	-	677814	SNORA31
chr13	45341345	45393413	52069	+	100190939	TPT1-AS1
chr13	45393316	45418455	25140	-	253512	SLC25A30
chr13	45418162	45420371	2210	+	100874259	SLC25A30-AS1
chr13	45464898	45536630	71733	+	83548	COG3
chr13	45534522	45615739	81218	-	220081	ERICH6B
chr13	45680184	45701184	21001	-	103752581	LINC01055
chr13	45702311	45714559	12249	+	220082	SPERT
chr13	45777243	45851736	74494	-	283514	SIAH3
chr13	45954465	46052759	98295	-	23091	ZC3H13
chr13	46052806	46113332	60527	+	100509894	CPB2-AS1
chr13	46053186	46105076	51891	-	1361	CPB2
chr13	46125920	46211871	85952	-	3936	LCP1
chr13	46211943	46277366	65424	+	220416	LRRC63
chr13	46296445	46297844	1400	-	100861554	LINC00563
chr13	46342000	46438190	96191	-	80183	RUBCNL
chr13	46455135	46486506	31372	-	101929344	LINC01198
chr13	46553168	46753040	199873	+	23143	LRCH1
chr13	46771256	46797232	25977	-	2098	ESD
chr13	46831550	46897076	65527	-	3356	HTR2A
chr13	46852143	46856299	4157	+	100874082	HTR2A-AS1
chr13	47930153	47932622	2470	-	100861549	LINC00562
chr13	47936491	48001354	64864	-	8803	SUCLA2
chr13	48037567	48047222	9656	+	55270	NUDT15
chr13	48053323	48095131	41809	-	29079	MED4
chr13	48077137	48079991	2855	+	100873965	MED4-AS1
chr13	48233158	48270357	37200	+	9445	ITM2B
chr13	48296513	48303661	7149	-	100862704	RB1-DT
chr13	48303751	48481986	178236	+	5925	RB1
chr13	48389567	48444704	55138	-	10161	LPAR6
chr13	48488959	48533256	44298	-	1102	RCBTB2
chr13	48576974	48578088	1115	-	100129597	LINC00462
chr13	48653711	48708176	54466	+	57105	CYSLTR2
chr13	48975912	49209779	233868	+	22862	FNDC3A
chr13	49220338	49222377	2040	+	2862	MLNR
chr13	49247925	49293485	45561	+	81602	CDADC1
chr13	49308650	49444126	135477	-	81617	CAB39L
chr13	49444374	49495003	50630	+	83852	SETDB2
chr13	49444684	49485845	41162	+	107303344	SETDB2-PHF11
chr13	49495610	49528987	33378	+	51131	PHF11
chr13	49531946	49585583	53638	-	55213	RCBTB1
chr13	49628299	49633872	5574	+	115761	ARL11
chr13	49660723	49691475	30753	-	84650	EBPL
chr13	49699307	49792921	93615	-	3839	KPNA3
chr13	49912706	49936490	23785	-	57213	SPRYD7
chr13	49982552	50125720	143169	-	8847	DLEU2
chr13	49995888	50018451	22564	+	10206	TRIM13
chr13	49996415	49996501	87	-	100500908	MIR3613
chr13	49996813	50020922	24110	+	283518	KCNRG
chr13	50048973	50049061	89	-	406950	MIR16-1
chr13	50049108	50049202	95	-	406948	MIR15A
chr13	50082171	50723236	641066	+	10301	DLEU1
chr13	50520933	50527449	6517	-	103689915	DLEU1-AS1
chr13	50711008	50843939	132932	-	220107	DLEU7
chr13	50807856	50849905	42050	+	100874074	DLEU7-AS1
chr13	50862172	50910764	48593	-	100874255	RNASEH2B-AS1
chr13	50909678	50973745	64068	+	79621	RNASEH2B
chr13	51082119	51172388	90270	-	647166	C13orf42
chr13	51222334	51284241	61908	+	220108	FAM124A
chr13	51335773	51364735	28963	+	647174	SERPINE3
chr13	51348567	51348639	73	-	100847003	MIR5693
chr13	51354077	51454264	100188	-	26512	INTS6
chr13	51452370	51549875	97506	+	100507398	INTS6-AS1
chr13	51552589	51552667	79	+	100616423	MIR4703
chr13	51584455	51767707	183253	+	115825	WDFY2
chr13	51767993	51804157	36165	-	79758	DHRS12
chr13	51813347	51845175	31829	-	283521	TMEM272
chr13	51861981	51866232	4252	+	83446	CCDC70
chr13	51932673	52012125	79453	-	540	ATP7B
chr13	52012398	52029664	17267	+	440138	ALG11
chr13	52024691	52033600	8910	+	9724	UTP14C
chr13	52037080	52129078	91999	-	341676	NEK5
chr13	52128891	52132723	3833	+	101929657	LOC101929657
chr13	52132639	52159861	27223	-	4752	NEK3
chr13	52167709	52291557	123849	-	100887750	MRPS31P5
chr13	52334295	52341896	7602	+	103191607	LINC02333
chr13	52377167	52406494	29328	-	55901	THSD1
chr13	52412602	52450628	38027	-	51028	VPS36
chr13	52455429	52476628	21200	+	26586	CKAP2
chr13	52488993	52499305	10313	+	220115	TPTE2P3
chr13	52600042	52642542	42501	+	144983	HNRNPA1L2
chr13	52652709	52700909	48201	+	10910	SUGT1
chr13	52703264	52739812	36549	-	11061	CNMD
chr13	52810044	52810139	96	+	100313778	MIR759
chr13	52842889	52848641	5753	-	5100	PCDH8
chr13	53028759	53052057	23299	+	10562	OLFM4
chr13	53146539	53151808	5270	-	102723875	LINC01065
chr13	53815419	53876119	60701	+	100861552	LINC00558
chr13	54115783	54132866	17084	-	100507428	LINC00458
chr13	55174454	55174548	95	+	100846996	MIR5007
chr13	57140918	57170218	29301	+	729233	PRR20B
chr13	57631810	57729311	97502	+	27253	PCDH17
chr13	58165827	58209483	43657	+	101926897	LINC02338
chr13	58211697	58233117	21421	-	106144531	LINC00374
chr13	59665583	60163987	498405	-	81624	DIAPH3
chr13	60012751	60044357	31607	+	100874195	DIAPH3-AS1
chr13	60144698	60153505	8808	+	100874196	DIAPH3-AS2
chr13	60396457	60573878	177422	+	81550	TDRD3
chr13	60685199	60694528	9330	+	101926930	LINC00378
chr13	61199798	61199880	83	-	100422973	MIR3169
chr13	61409685	61427849	18165	-	64881	PCDH20
chr13	61424689	61427946	3258	-	101926951	LINC02339
chr13	62003525	62029548	26024	-	100874143	LINC00358
chr13	62212577	62249947	37371	+	103752583	LINC01075
chr13	62672285	62732359	60075	-	100874176	LINC00448
chr13	63183101	63328094	144994	-	104355293	LINC00376
chr13	63667682	63738018	70337	-	100874157	LINC00395
chr13	63828840	63844125	15286	-	102723968	LOC102723968
chr13	65866174	65878219	12046	+	105370242	LINC01052
chr13	65966330	65966429	100	-	100616302	MIR548X2
chr13	66218250	66218324	75	+	100616205	MIR4704
chr13	66302834	67230445	927612	-	5101	PCDH9
chr13	66825169	66915031	89863	+	100874064	PCDH9-AS2
chr13	66977432	66985776	8345	+	100874086	PCDH9-AS3
chr13	66990886	67002007	11122	+	100874087	PCDH9-AS4
chr13	67372387	67379976	7590	+	100874145	LINC00364
chr13	68861284	68885325	24042	-	338862	LINC00550
chr13	69222346	69322101	99756	+	103689913	LINC00383
chr13	69700594	70108493	407900	-	57626	KLHL1
chr13	70107213	70139429	32217	+	6315	ATXN8OS
chr13	71015141	71168417	153277	+	100885781	LINC00348
chr13	71437966	71867192	429227	-	1602	DACH1
chr13	72708357	72727687	19331	-	440145	MZT1
chr13	72727749	72756198	28450	+	79866	BORA
chr13	72752169	72781933	29765	-	22894	DIS3
chr13	72782059	73016461	234403	+	10464	PIBF1
chr13	73054976	73077542	22567	+	688	KLF5
chr13	73564244	73588070	23827	+	100874155	LINC00392
chr13	73686089	74133905	447817	-	11278	KLF12
chr13	74419173	74435159	15987	+	100874151	LINC00381
chr13	74434538	74557099	122562	+	338864	LINC00347
chr13	75250480	75252012	1533	+	106144536	LINC01078
chr13	75284665	75482114	197450	-	9882	TBC1D4
chr13	75525219	75549439	24221	-	170622	COMMD6
chr13	75549480	75623320	73841	+	7347	UCHL3
chr13	75549773	75859870	310098	+	4008	LMO7
chr13	75604700	75635994	31295	-	101927155	LMO7-AS1
chr13	75871038	75883811	12774	+	729420	LMO7DN
chr13	75876886	75881127	4242	+	104326189	LMO7DN-IT1
chr13	76880166	76886400	6235	-	115207	KCTD12
chr13	76948497	76958642	10146	+	730249	ACOD1
chr13	76990660	77002517	11858	+	1203	CLN5
chr13	76992598	77027195	34598	-	26224	FBXL3
chr13	77044655	77327050	282396	-	23077	MYCBP2
chr13	77075514	77129717	54204	+	100874212	MYCBP2-AS1
chr13	77535674	77645263	109590	+	8796	SCEL
chr13	77599755	77606551	6797	-	104355296	SCEL-AS1
chr13	77697854	77764242	66389	+	122060	SLAIN1
chr13	77698012	77698116	105	-	100500861	MIR3665
chr13	77828222	77833950	5729	+	100505518	EDNRB-AS1
chr13	77895481	77919768	24288	-	1910	EDNRB
chr13	77919689	78617328	697640	+	100874222	RNF219-AS1
chr13	77989372	77990646	1275	-	101927176	LINC01069
chr13	78012883	78053595	40713	+	100874175	LINC00446
chr13	78598362	78603560	5199	-	5457	POU4F1
chr13	78614291	78659179	44889	-	79596	RNF219
chr13	78787319	78792307	4989	-	100874126	LINC00331
chr13	79311824	79406477	94654	-	64062	RBM26
chr13	79406309	79424328	18020	+	100505538	RBM26-AS1
chr13	79477364	79481231	3868	-	100874208	NDFIP2-AS1
chr13	79481124	79556075	74952	+	54602	NDFIP2
chr13	79566727	79571436	4710	+	103724388	LINC01068
chr13	79804418	79805685	1268	+	102724076	LINC01038
chr13	79872586	79917944	45359	+	101927195	LINC00382
chr13	80011077	80028283	17207	+	101515984	LINC01080
chr13	80335976	80340951	4976	-	10253	SPRY2
chr13	81043670	81044442	773	+	103724386	LINC00377
chr13	81225865	81226983	1119	-	100861546	LINC00564
chr13	83877205	83882393	5189	-	114798	SLITRK1
chr13	84562364	84563236	873	+	100874128	LINC00333
chr13	85065087	85078920	13834	-	104355140	LINC00375
chr13	85363601	85544570	180970	+	100874137	LINC00351
chr13	85792790	85799488	6699	-	84189	SLITRK6
chr13	86909586	86937108	27523	+	106144533	LINC00430
chr13	87427200	87671259	244060	-	642345	MIR4500HG
chr13	87618665	87618740	76	-	100616182	MIR4500
chr13	87672615	87696272	23658	+	26050	SLITRK5
chr13	87801036	87803808	2773	-	101930749	LINC00397
chr13	88142867	88236082	93216	+	105370306	LOC105370306
chr13	88540864	88545509	4646	+	100874168	LINC00433
chr13	89214847	89236890	22044	-	105616982	LINC01047
chr13	89273203	89280240	7038	+	100874172	LINC00440
chr13	89477608	89500509	22902	-	105370308	LINC01040
chr13	89548691	89553804	5114	-	100874139	LINC00353
chr13	90060247	90119719	59473	-	100874187	LINC00559
chr13	90231182	90231277	96	+	693207	MIR622
chr13	90493287	90535080	41794	+	101927224	LINC01049
chr13	90890954	90926597	35644	-	144776	LINC00410
chr13	91087254	91089593	2340	-	101930747	LINC00380
chr13	91127613	91131407	3795	-	100874150	LINC00379
chr13	91347820	91354579	6760	+	407975	MIR17HG
chr13	91350605	91350688	84	+	406952	MIR17
chr13	91350743	91350834	92	+	406953	MIR18A
chr13	91350891	91350972	82	+	406979	MIR19A
chr13	91351065	91351135	71	+	406982	MIR20A
chr13	91351192	91351278	87	+	406980	MIR19B1
chr13	91351314	91351393	80	+	407048	MIR92A1
chr13	91398607	92867237	1468631	+	2262	GPC5
chr13	92339794	92340603	810	-	100873970	GPC5-AS2
chr13	92490163	92490220	58	+	100847092	MIR548AS
chr13	92701389	92721614	20226	-	100873969	GPC5-AS1
chr13	93056657	93057926	1270	+	104326053	LINC00363
chr13	93226842	94407401	1180560	+	10082	GPC6
chr13	93818424	93836144	17721	-	100873973	GPC6-AS2
chr13	94154193	94187991	33799	-	100873972	GPC6-AS1
chr13	94436808	94479682	42875	-	1638	DCT
chr13	94574051	94596257	22207	-	23483	TGDS
chr13	94601903	94634645	32743	+	160897	GPR180
chr13	94709622	94712399	2778	-	11166	SOX21
chr13	94712716	94716246	3531	+	100507533	SOX21-AS1
chr13	94960041	94961319	1279	+	100861544	LINC00557
chr13	95019829	95301446	281618	-	10257	ABCC4
chr13	95433604	95579759	146156	+	9071	CLDN10
chr13	95479444	95533910	54467	-	100874194	CLDN10-AS1
chr13	95578202	95644703	66502	-	22873	DZIP1
chr13	95672835	95676925	4091	-	100289274	DNAJC3-DT
chr13	95677139	95794989	117851	+	5611	DNAJC3
chr13	95801580	96053482	251903	-	55757	UGGT2
chr13	96090839	96839562	748724	+	266722	HS6ST3
chr13	96941281	96984172	42892	-	100887754	LINC00359
chr13	96985719	96994730	9012	-	27199	OXGR1
chr13	97172469	97179622	7154	-	103625683	LINC00456
chr13	97221434	97394120	172687	+	10150	MBNL2
chr13	97434222	97469128	34907	+	5911	RAP2A
chr13	97953658	98024297	70640	+	3843	IPO5
chr13	98142562	98455176	312615	+	10160	FARP1
chr13	98175785	98177265	1481	-	140432	RNF113B
chr13	98208524	98208600	77	+	100422881	MIR3170
chr13	98445185	98577940	132756	-	8428	STK24
chr13	98683801	98752654	68854	-	6564	SLC15A1
chr13	98793487	99086625	293139	-	23348	DOCK9
chr13	98832084	98834629	2546	+	100874096	DOCK9-AS1
chr13	99087819	99088625	807	+	100861541	DOCK9-DT
chr13	99196377	99200710	4334	-	100289373	UBAC2-AS1
chr13	99200774	99386434	185661	+	337867	UBAC2
chr13	99254714	99261744	7031	-	2841	GPR18
chr13	99294530	99307405	12876	-	1880	GPR183
chr13	99356131	99356228	98	+	693208	MIR623
chr13	99486962	99499306	12345	-	102725509	LINC01232
chr13	99499727	99501052	1326	-	106478991	LINC00449
chr13	99501417	99564006	62590	+	9375	TM9SF2
chr13	99577112	99580368	3257	+	104355149	LINC01039
chr13	99606669	99897134	290466	+	171425	CLYBL
chr13	99643059	99643149	91	+	100422861	MIR4306
chr13	99690081	99690971	891	-	100874063	CLYBL-AS2
chr13	99726247	99727491	1245	-	101927465	CLYBL-AS1
chr13	99962964	99971909	8946	-	85416	ZIC5
chr13	99981772	99986773	5002	+	7546	ZIC2
chr13	99994899	99997909	3011	-	100861542	LINC00554
chr13	100086031	100088848	2818	-	105370333	LOC105370333
chr13	100089015	100530435	441421	+	5095	PCCA
chr13	100464440	100481015	16576	-	100885777	PCCA-AS1
chr13	100530164	100589528	59365	-	87769	GGACT
chr13	100603927	100675093	71167	-	84899	TMTC4
chr13	100708325	101059286	350962	+	100885778	NALCN-AS1
chr13	100940862	100944364	3503	-	100874161	LINC00411
chr13	101053776	101416492	362717	-	259232	NALCN
chr13	101452593	101720856	268264	+	9358	ITGBL1
chr13	101710804	102401774	690971	-	2259	FGF14
chr13	101967642	101967746	105	-	100616110	MIR2681
chr13	102045934	102046004	71	-	100616239	MIR4705
chr13	102292327	102394519	102193	-	283480	FGF14-IT1
chr13	102367539	102373666	6128	+	100874081	FGF14-AS1
chr13	102394630	102395703	1074	+	283481	FGF14-AS2
chr13	102597003	102679958	82956	+	7174	TPP2
chr13	102685744	102694504	8761	-	196541	METTL21C
chr13	102729369	102759070	29702	-	643677	CCDC168
chr13	102765990	102773811	7822	-	93081	TEX30
chr13	102784281	102799007	14727	-	79070	KDELC1
chr13	102799049	102841535	42487	+	54841	BIVM
chr13	102807354	102872398	65045	+	100533467	BIVM-ERCC5
chr13	102844844	102876001	31158	+	2073	ERCC5
chr13	103043998	103066846	22849	-	6555	SLC10A2
chr13	103425200	103427685	2486	+	104326190	LINC01309
chr13	105459055	105505681	46627	-	282706	DAOA-AS1
chr13	105465867	105491034	25168	+	267012	DAOA
chr13	105704280	105764440	60161	+	144920	LINC00343
chr13	106376563	106378217	1655	+	728192	LINC00460
chr13	106489731	106535114	45384	-	1948	EFNB2
chr13	106541673	106568164	26492	-	55082	ARGLU1
chr13	106617810	106631359	13550	+	283483	LINC00551
chr13	106653916	106672163	18248	+	100874173	LINC00443
chr13	107163510	107866735	703226	-	728215	FAM155A
chr13	107531171	107531248	78	-	100302286	MIR1267
chr13	107788342	107835451	47110	-	100874375	FAM155A-IT1
chr13	108207439	108218368	10930	-	3981	LIG4
chr13	108218379	108234255	15877	+	84945	ABHD13
chr13	108269629	108308484	38856	+	10673	TNFSF13B
chr13	108596152	109208007	611856	+	23026	MYO16
chr13	109163902	109201483	37582	-	100885782	MYO16-AS1
chr13	109400696	109401641	946	+	104326054	LINC00399
chr13	109728282	109730007	1726	+	101409253	LINC00676
chr13	109752698	109786568	33871	-	8660	IRS2
chr13	110053285	110054952	1668	+	104355146	LINC00396
chr13	110148963	110307149	158187	-	1282	COL4A1
chr13	110305812	110513027	207216	+	1284	COL4A2
chr13	110340958	110341029	72	+	102465872	MIR8073
chr13	110456396	110463287	6892	-	100129836	COL4A2-AS2
chr13	110502575	110508179	5605	-	100874203	COL4A2-AS1
chr13	110523066	110561733	38668	-	55647	RAB20
chr13	110615460	110639993	24534	+	55739	NAXD
chr13	110641412	110713603	72192	-	79587	CARS2
chr13	110712736	110723339	10604	+	3621	ING1
chr13	110809676	110813084	3409	-	283486	LINC00567
chr13	110863987	110870251	6265	-	283487	LINC00346
chr13	110878540	110915069	36530	-	55608	ANKRD10
chr13	110983307	110990564	7258	+	104355135	LINC00431
chr13	111095838	111103097	7260	+	101927802	LINC00368
chr13	111113812	111115678	1867	-	100874238	ARHGEF7-AS2
chr13	111114559	111305737	191179	+	8874	ARHGEF7
chr13	111144305	111144733	429	-	100874226	ARHGEF7-AS1
chr13	111316184	111344249	28066	+	121793	TEX29
chr13	111899985	111901176	1192	+	101928616	LINC00354
chr13	112067647	112070488	2842	+	6656	SOX1
chr13	112107119	112108015	897	+	100505996	SOX1-OT
chr13	112197350	112201000	3651	+	101928698	LINC01070
chr13	112313467	112321758	8292	+	101928752	LINC01043
chr13	112322567	112331225	8659	-	104266956	LINC01044
chr13	112376319	112434689	58371	+	122258	SPACA7
chr13	112485005	112588167	103163	-	10426	TUBGCP3
chr13	112647044	112684497	37454	+	400165	ATP11AUN
chr13	112690329	112887168	196840	+	23250	ATP11A
chr13	112745449	112754693	9245	-	100874205	ATP11A-AS1
chr13	112894378	113099739	205362	+	23263	MCF2L
chr13	113105788	113120681	14894	+	2155	F7
chr13	113122814	113149529	26716	+	2159	F10
chr13	113128155	113128880	726	-	104413892	F10-AS1
chr13	113158654	113172383	13730	+	8858	PROZ
chr13	113177539	113208715	31177	-	55795	PCID2
chr13	113208193	113267108	58916	+	8451	CUL4A
chr13	113262920	113262999	80	+	102465874	MIR8075
chr13	113297241	113323672	26432	+	3916	LAMP1
chr13	113324164	113364148	39985	-	79774	GRTP1
chr13	113351673	113361868	10196	+	100874068	GRTP1-AS1
chr13	113399610	113453524	53915	-	101928841	LOC101928841
chr13	113421940	113453524	31585	-	113622	ADPRHL1
chr13	113455819	113490952	35134	-	55208	DCUN1D2
chr13	113490995	113554590	63596	+	55002	TMCO3
chr13	113584721	113641470	56750	+	7027	TFDP1
chr13	113648804	113658186	9383	-	496	ATP4B
chr13	113667155	113737735	70581	+	6011	GRK1
chr13	113748511	113751089	2579	-	100130386	LINC00552
chr13	113759240	113816995	57756	+	348013	TMEM255B
chr13	113815630	113845744	30115	+	650669	GAS6-AS1
chr13	113820549	113864067	43519	-	2621	GAS6
chr13	113864168	113866833	2666	+	100506394	GAS6-DT
chr13	113888306	113923512	35207	+	643365	LINC00452
chr13	113926514	113928844	2331	-	100861555	LINC00565
chr13	113977783	114132611	154829	-	22821	RASA3
chr13	114234887	114272723	37837	+	8881	CDC16
chr13	114244505	114244561	57	+	100847035	MIR548AR
chr13	114273828	114273908	81	+	100616227	MIR4502
chr13	114281584	114305817	24234	+	65110	UPF3A
chr13	114314513	114327328	12816	+	283489	CHAMP1
chr13	114329559	114333948	4390	-	104355150	LINC01054
chr14	18601045	18602129	1085	+	440153	OR11H12
chr14	18630318	18633634	3317	-	642426	LINC02297
chr14	18967434	18999012	31579	+	641455	POTEM
chr14	18977180	18980742	3563	-	100508046	LOC100508046
chr14	19402486	19434341	31856	-	404785	POTEG
chr14	19420975	19425017	4043	+	101929572	LOC101929572
chr14	19719015	19827886	108872	+	390429	OR4N2
chr14	19747428	19748369	942	+	441669	OR4Q3
chr14	19780242	19781357	1116	+	441670	OR4M1
chr14	19876232	19877309	1078	+	390431	OR4K2
chr14	19920582	19921659	1078	+	79317	OR4K5
chr14	19935608	19936683	1076	+	79544	OR4K1
chr14	19975444	19976659	1216	+	81127	OR4K15
chr14	20014260	20015193	934	-	122740	OR4K14
chr14	20033844	20034760	917	-	390433	OR4K13
chr14	20060045	20060983	939	+	122742	OR4L1
chr14	20117407	20118438	1032	+	390436	OR4K17
chr14	20143736	20144662	927	+	390437	OR4N5
chr14	20197336	20198446	1111	+	390439	OR11G2
chr14	20223632	20224805	1174	+	122748	OR11H6
chr14	20242739	20243820	1082	+	390442	OR11H4
chr14	20286228	20305994	19767	-	91875	TTC5
chr14	20311368	20333312	21945	-	57820	CCNB1IP1
chr14	20326450	20326526	77	-	100113391	SNORD126
chr14	20343048	20343685	638	-	85495	RPPH1
chr14	20343582	20357905	14324	+	10038	PARP2
chr14	20365667	20413429	47763	-	7011	TEP1
chr14	20428811	20435642	6832	-	123103	KLHL33
chr14	20446411	20455105	8695	-	55644	OSGEP
chr14	20455191	20457772	2582	+	328	APEX1
chr14	20457719	20461612	3894	-	90809	PIP4P1
chr14	20468954	20477094	8141	+	4860	PNP
chr14	20510453	20511169	717	+	338879	RNASE10
chr14	20556093	20560931	4839	-	390443	RNASE9
chr14	20582892	20609884	26993	-	122651	RNASE11
